timestamp,memory_used,gpu_util,time_sec
2025-07-17 10:29:03.834,1.0,0.0,0.0
2025-07-17 10:29:08.910,1.0,0.0,5.076
2025-07-17 10:29:13.962,106.0,0.0,10.128
2025-07-17 10:29:19.009,510.0,22.0,15.175
2025-07-17 10:29:24.056,510.0,61.0,20.222
2025-07-17 10:29:29.101,510.0,64.0,25.267
2025-07-17 10:29:34.147,510.0,63.0,30.313
2025-07-17 10:29:39.195,510.0,63.0,35.361
2025-07-17 10:29:44.241,510.0,63.0,40.407
2025-07-17 10:29:49.287,510.0,61.0,45.453
2025-07-17 10:29:54.334,510.0,61.0,50.5
2025-07-17 10:29:59.381,510.0,62.0,55.547
2025-07-17 10:30:04.429,510.0,66.0,60.595
2025-07-17 10:30:09.476,510.0,62.0,65.642
2025-07-17 10:30:14.522,510.0,61.0,70.688
2025-07-17 10:30:19.566,510.0,63.0,75.732
2025-07-17 10:30:24.613,510.0,64.0,80.779
2025-07-17 10:30:29.659,510.0,60.0,85.825
2025-07-17 10:30:34.704,510.0,63.0,90.87
2025-07-17 10:30:39.750,510.0,62.0,95.916
2025-07-17 10:30:44.798,510.0,48.0,100.964
2025-07-17 10:30:49.843,510.0,48.0,106.009
2025-07-17 10:30:54.886,510.0,52.0,111.052
2025-07-17 10:30:59.931,510.0,6.0,116.097
2025-07-17 10:31:04.975,510.0,35.0,121.141
2025-07-17 10:31:10.021,510.0,38.0,126.187
2025-07-17 10:31:15.067,510.0,34.0,131.233
2025-07-17 10:31:20.112,510.0,4.0,136.278
2025-07-17 10:31:25.157,510.0,58.0,141.323
2025-07-17 10:31:30.204,510.0,63.0,146.37
2025-07-17 10:31:35.250,510.0,65.0,151.416
2025-07-17 10:31:40.296,510.0,63.0,156.462
2025-07-17 10:31:45.345,510.0,62.0,161.511
2025-07-17 10:31:50.390,510.0,63.0,166.556
2025-07-17 10:31:55.437,510.0,61.0,171.603
2025-07-17 10:32:00.481,510.0,63.0,176.647
2025-07-17 10:32:05.527,510.0,64.0,181.693
2025-07-17 10:32:10.574,510.0,62.0,186.74
2025-07-17 10:32:15.621,510.0,63.0,191.787
2025-07-17 10:32:20.666,510.0,62.0,196.832
2025-07-17 10:32:25.712,510.0,65.0,201.878
2025-07-17 10:32:30.758,510.0,60.0,206.924
2025-07-17 10:32:35.804,510.0,62.0,211.97
2025-07-17 10:32:40.850,510.0,63.0,217.016
2025-07-17 10:32:45.897,510.0,63.0,222.063
2025-07-17 10:32:50.943,510.0,0.0,227.109
2025-07-17 10:32:55.988,510.0,36.0,232.154
2025-07-17 10:33:01.032,510.0,37.0,237.198
2025-07-17 10:33:06.078,510.0,35.0,242.244
2025-07-17 10:33:11.123,510.0,35.0,247.289
2025-07-17 10:33:16.167,510.0,0.0,252.333
2025-07-17 10:33:21.212,510.0,37.0,257.378
2025-07-17 10:33:26.258,510.0,37.0,262.424
2025-07-17 10:33:31.304,510.0,36.0,267.47
2025-07-17 10:33:36.350,510.0,35.0,272.516
2025-07-17 10:33:41.397,510.0,0.0,277.563
2025-07-17 10:33:46.441,510.0,62.0,282.607
2025-07-17 10:33:51.486,510.0,62.0,287.652
2025-07-17 10:33:56.534,510.0,61.0,292.7
2025-07-17 10:34:01.581,510.0,62.0,297.747
2025-07-17 10:34:06.626,510.0,61.0,302.792
2025-07-17 10:34:11.673,510.0,64.0,307.839
2025-07-17 10:34:16.719,510.0,64.0,312.885
2025-07-17 10:34:21.766,510.0,65.0,317.932
2025-07-17 10:34:26.813,510.0,63.0,322.979
2025-07-17 10:34:31.860,510.0,64.0,328.026
2025-07-17 10:34:36.906,510.0,62.0,333.072
2025-07-17 10:34:41.953,510.0,62.0,338.119
2025-07-17 10:34:46.998,510.0,63.0,343.164
2025-07-17 10:34:52.046,510.0,63.0,348.212
2025-07-17 10:34:57.093,510.0,63.0,353.259
2025-07-17 10:35:02.139,510.0,67.0,358.305
2025-07-17 10:35:07.183,510.0,63.0,363.349
2025-07-17 10:35:12.230,510.0,0.0,368.396
2025-07-17 10:35:17.275,510.0,37.0,373.441
2025-07-17 10:35:22.321,510.0,37.0,378.487
2025-07-17 10:35:27.367,510.0,35.0,383.533
2025-07-17 10:35:32.411,510.0,35.0,388.577
2025-07-17 10:35:37.457,510.0,0.0,393.623
2025-07-17 10:35:42.502,510.0,37.0,398.668
2025-07-17 10:35:47.546,510.0,34.0,403.712
2025-07-17 10:35:52.590,510.0,35.0,408.756
2025-07-17 10:35:57.634,510.0,34.0,413.8
2025-07-17 10:36:02.680,510.0,0.0,418.846
2025-07-17 10:36:07.725,510.0,60.0,423.891
2025-07-17 10:36:12.772,510.0,65.0,428.938
2025-07-17 10:36:17.819,510.0,63.0,433.985
2025-07-17 10:36:22.865,510.0,61.0,439.031
2025-07-17 10:36:27.910,510.0,65.0,444.076
2025-07-17 10:36:32.956,510.0,65.0,449.122
2025-07-17 10:36:38.001,510.0,63.0,454.167
2025-07-17 10:36:43.046,510.0,64.0,459.212
2025-07-17 10:36:48.092,510.0,64.0,464.258
2025-07-17 10:36:53.137,510.0,65.0,469.303
2025-07-17 10:36:58.185,510.0,65.0,474.351
2025-07-17 10:37:03.230,510.0,64.0,479.396
2025-07-17 10:37:08.278,510.0,64.0,484.444
2025-07-17 10:37:13.326,510.0,63.0,489.492
2025-07-17 10:37:18.372,510.0,67.0,494.538
2025-07-17 10:37:23.419,510.0,65.0,499.585
2025-07-17 10:37:28.465,510.0,64.0,504.631
2025-07-17 10:37:33.509,510.0,0.0,509.675
2025-07-17 10:37:38.554,510.0,37.0,514.72
2025-07-17 10:37:43.599,510.0,35.0,519.765
2025-07-17 10:37:48.645,510.0,34.0,524.811
2025-07-17 10:37:53.690,510.0,0.0,529.856
2025-07-17 10:37:58.734,510.0,37.0,534.9
2025-07-17 10:38:03.781,510.0,37.0,539.947
2025-07-17 10:38:08.826,510.0,35.0,544.992
2025-07-17 10:38:13.872,510.0,35.0,550.038
2025-07-17 10:38:18.917,510.0,4.0,555.083
2025-07-17 10:38:23.962,510.0,53.0,560.128
2025-07-17 10:38:29.007,510.0,62.0,565.173
2025-07-17 10:38:34.053,510.0,62.0,570.219
2025-07-17 10:38:39.100,510.0,63.0,575.266
2025-07-17 10:38:44.147,510.0,63.0,580.313
2025-07-17 10:38:49.192,510.0,64.0,585.358
2025-07-17 10:38:54.238,510.0,65.0,590.404
2025-07-17 10:38:59.285,510.0,63.0,595.451
2025-07-17 10:39:04.331,510.0,61.0,600.497
2025-07-17 10:39:09.377,510.0,63.0,605.543
2025-07-17 10:39:14.424,510.0,62.0,610.59
2025-07-17 10:39:19.471,510.0,65.0,615.637
2025-07-17 10:39:24.516,510.0,64.0,620.682
2025-07-17 10:39:29.562,510.0,63.0,625.728
2025-07-17 10:39:34.608,510.0,67.0,630.774
2025-07-17 10:39:39.654,510.0,61.0,635.82
2025-07-17 10:39:44.700,510.0,62.0,640.866
2025-07-17 10:39:49.747,510.0,0.0,645.913
2025-07-17 10:39:54.792,510.0,37.0,650.958
2025-07-17 10:39:59.836,510.0,38.0,656.002
2025-07-17 10:40:04.881,510.0,36.0,661.047
2025-07-17 10:40:09.925,510.0,36.0,666.091
2025-07-17 10:40:14.969,510.0,0.0,671.135
2025-07-17 10:40:20.016,510.0,37.0,676.182
2025-07-17 10:40:25.061,510.0,38.0,681.227
2025-07-17 10:40:30.108,510.0,35.0,686.274
2025-07-17 10:40:35.152,510.0,35.0,691.318
2025-07-17 10:40:40.198,510.0,0.0,696.364
2025-07-17 10:40:45.244,510.0,65.0,701.41
2025-07-17 10:40:50.290,510.0,62.0,706.456
2025-07-17 10:40:55.335,510.0,62.0,711.501
2025-07-17 10:41:00.383,510.0,62.0,716.549
2025-07-17 10:41:05.430,510.0,60.0,721.596
2025-07-17 10:41:10.477,510.0,63.0,726.643
2025-07-17 10:41:15.522,510.0,62.0,731.688
2025-07-17 10:41:20.567,510.0,62.0,736.733
2025-07-17 10:41:25.613,510.0,63.0,741.779
2025-07-17 10:41:30.658,510.0,63.0,746.824
2025-07-17 10:41:35.704,510.0,64.0,751.87
2025-07-17 10:41:40.750,510.0,62.0,756.916
2025-07-17 10:41:45.798,510.0,63.0,761.964
2025-07-17 10:41:50.845,510.0,65.0,767.011
2025-07-17 10:41:55.890,510.0,61.0,772.056
2025-07-17 10:42:00.934,510.0,63.0,777.1
2025-07-17 10:42:05.980,510.0,62.0,782.146
2025-07-17 10:42:11.025,510.0,0.0,787.191
2025-07-17 10:42:16.071,510.0,37.0,792.237
2025-07-17 10:42:21.116,510.0,38.0,797.282
2025-07-17 10:42:26.162,510.0,36.0,802.328
2025-07-17 10:42:31.207,510.0,36.0,807.373
2025-07-17 10:42:36.253,510.0,0.0,812.419
2025-07-17 10:42:41.298,510.0,38.0,817.464
2025-07-17 10:42:46.345,510.0,33.0,822.511
2025-07-17 10:42:51.390,510.0,36.0,827.556
2025-07-17 10:42:56.436,510.0,35.0,832.602
2025-07-17 10:43:01.481,510.0,0.0,837.647
2025-07-17 10:43:06.526,510.0,64.0,842.692
2025-07-17 10:43:11.571,510.0,63.0,847.737
2025-07-17 10:43:16.617,510.0,64.0,852.783
2025-07-17 10:43:21.664,510.0,62.0,857.83
2025-07-17 10:43:26.710,510.0,62.0,862.876
2025-07-17 10:43:31.755,510.0,65.0,867.921
2025-07-17 10:43:36.802,510.0,63.0,872.968
2025-07-17 10:43:41.850,510.0,61.0,878.016
2025-07-17 10:43:46.893,510.0,61.0,883.059
2025-07-17 10:43:51.939,510.0,59.0,888.105
2025-07-17 10:43:56.986,510.0,62.0,893.152
2025-07-17 10:44:02.034,510.0,61.0,898.2
2025-07-17 10:44:07.078,510.0,63.0,903.244
2025-07-17 10:44:12.124,510.0,64.0,908.29
2025-07-17 10:44:17.169,510.0,67.0,913.335
2025-07-17 10:44:22.215,510.0,65.0,918.381
2025-07-17 10:44:27.259,510.0,60.0,923.425
2025-07-17 10:44:32.305,510.0,23.0,928.471
2025-07-17 10:44:37.351,510.0,37.0,933.517
2025-07-17 10:44:42.396,510.0,36.0,938.562
2025-07-17 10:44:47.441,510.0,35.0,943.607
2025-07-17 10:44:52.488,510.0,0.0,948.654
2025-07-17 10:44:57.533,510.0,37.0,953.699
2025-07-17 10:45:02.577,510.0,37.0,958.743
2025-07-17 10:45:07.623,510.0,35.0,963.789
2025-07-17 10:45:12.666,510.0,35.0,968.832
2025-07-17 10:45:17.712,510.0,21.0,973.878
2025-07-17 10:45:22.757,510.0,27.0,978.923
2025-07-17 10:45:27.805,510.0,63.0,983.971
2025-07-17 10:45:32.850,510.0,62.0,989.016
2025-07-17 10:45:37.896,510.0,63.0,994.062
2025-07-17 10:45:42.941,510.0,63.0,999.107
2025-07-17 10:45:47.987,510.0,64.0,1004.153
2025-07-17 10:45:53.034,510.0,63.0,1009.2
2025-07-17 10:45:58.081,510.0,63.0,1014.247
2025-07-17 10:46:03.126,510.0,63.0,1019.292
2025-07-17 10:46:08.171,510.0,61.0,1024.337
2025-07-17 10:46:13.217,510.0,63.0,1029.383
2025-07-17 10:46:18.265,510.0,63.0,1034.431
2025-07-17 10:46:23.311,510.0,61.0,1039.477
2025-07-17 10:46:28.358,510.0,62.0,1044.524
2025-07-17 10:46:33.402,510.0,62.0,1049.568
2025-07-17 10:46:38.448,510.0,62.0,1054.614
2025-07-17 10:46:43.494,510.0,63.0,1059.66
2025-07-17 10:46:48.541,510.0,32.0,1064.707
2025-07-17 10:46:53.585,510.0,36.0,1069.751
2025-07-17 10:46:58.636,510.0,37.0,1074.802
2025-07-17 10:47:03.685,510.0,35.0,1079.851
2025-07-17 10:47:08.730,510.0,34.0,1084.896
2025-07-17 10:47:13.775,510.0,0.0,1089.941
2025-07-17 10:47:18.819,510.0,38.0,1094.985
2025-07-17 10:47:23.864,510.0,37.0,1100.03
2025-07-17 10:47:28.911,510.0,36.0,1105.077
2025-07-17 10:47:33.956,510.0,36.0,1110.122
2025-07-17 10:47:39.001,510.0,5.0,1115.167
2025-07-17 10:47:44.047,510.0,49.0,1120.213
2025-07-17 10:47:49.094,510.0,62.0,1125.26
2025-07-17 10:47:54.139,510.0,64.0,1130.305
2025-07-17 10:47:59.185,510.0,62.0,1135.351
2025-07-17 10:48:04.230,510.0,61.0,1140.396
2025-07-17 10:48:09.275,510.0,65.0,1145.441
2025-07-17 10:48:14.322,510.0,63.0,1150.488
2025-07-17 10:48:19.368,510.0,62.0,1155.534
2025-07-17 10:48:24.414,510.0,63.0,1160.58
2025-07-17 10:48:29.460,510.0,61.0,1165.626
2025-07-17 10:48:34.506,510.0,64.0,1170.672
2025-07-17 10:48:39.552,510.0,62.0,1175.718
2025-07-17 10:48:44.598,510.0,66.0,1180.764
2025-07-17 10:48:49.643,510.0,61.0,1185.809
2025-07-17 10:48:54.690,510.0,61.0,1190.856
2025-07-17 10:48:59.735,510.0,62.0,1195.901
2025-07-17 10:49:04.781,510.0,62.0,1200.947
2025-07-17 10:49:09.828,510.0,13.0,1205.994
2025-07-17 10:49:14.873,510.0,36.0,1211.039
2025-07-17 10:49:19.919,510.0,37.0,1216.085
2025-07-17 10:49:24.962,510.0,35.0,1221.128
2025-07-17 10:49:30.007,510.0,35.0,1226.173
2025-07-17 10:49:35.051,510.0,0.0,1231.217
2025-07-17 10:49:40.097,510.0,37.0,1236.263
2025-07-17 10:49:45.142,510.0,37.0,1241.308
2025-07-17 10:49:50.187,510.0,35.0,1246.353
2025-07-17 10:49:55.233,510.0,35.0,1251.399
2025-07-17 10:50:00.278,510.0,1.0,1256.444
2025-07-17 10:50:05.323,510.0,44.0,1261.489
2025-07-17 10:50:10.369,510.0,65.0,1266.535
2025-07-17 10:50:15.416,510.0,62.0,1271.582
2025-07-17 10:50:20.461,510.0,62.0,1276.627
2025-07-17 10:50:25.508,510.0,62.0,1281.674
2025-07-17 10:50:30.554,510.0,65.0,1286.72
2025-07-17 10:50:35.598,510.0,64.0,1291.764
2025-07-17 10:50:40.647,510.0,64.0,1296.813
2025-07-17 10:50:45.692,510.0,61.0,1301.858
2025-07-17 10:50:50.740,510.0,60.0,1306.906
2025-07-17 10:50:55.786,510.0,65.0,1311.952
2025-07-17 10:51:00.833,510.0,61.0,1316.999
2025-07-17 10:51:05.878,510.0,62.0,1322.044
2025-07-17 10:51:10.924,510.0,63.0,1327.09
2025-07-17 10:51:15.968,510.0,63.0,1332.134
2025-07-17 10:51:21.014,510.0,62.0,1337.18
2025-07-17 10:51:26.059,510.0,66.0,1342.225
2025-07-17 10:51:31.106,510.0,0.0,1347.272
2025-07-17 10:51:36.151,510.0,37.0,1352.317
2025-07-17 10:51:41.196,510.0,37.0,1357.362
2025-07-17 10:51:46.240,510.0,34.0,1362.406
2025-07-17 10:51:51.284,510.0,34.0,1367.45
2025-07-17 10:51:56.331,510.0,0.0,1372.497
2025-07-17 10:52:01.376,510.0,38.0,1377.542
2025-07-17 10:52:06.420,510.0,36.0,1382.586
2025-07-17 10:52:11.464,510.0,35.0,1387.63
2025-07-17 10:52:16.510,510.0,35.0,1392.676
2025-07-17 10:52:21.557,510.0,0.0,1397.723
2025-07-17 10:52:26.602,510.0,63.0,1402.768
2025-07-17 10:52:31.649,510.0,65.0,1407.815
2025-07-17 10:52:36.695,510.0,64.0,1412.861
2025-07-17 10:52:41.741,510.0,64.0,1417.907
2025-07-17 10:52:46.786,510.0,62.0,1422.952
2025-07-17 10:52:51.833,510.0,62.0,1427.999
2025-07-17 10:52:56.878,510.0,63.0,1433.044
2025-07-17 10:53:01.922,510.0,61.0,1438.088
2025-07-17 10:53:06.970,510.0,62.0,1443.136
2025-07-17 10:53:12.016,510.0,65.0,1448.182
2025-07-17 10:53:17.063,510.0,64.0,1453.229
2025-07-17 10:53:22.112,510.0,63.0,1458.278
2025-07-17 10:53:27.158,510.0,63.0,1463.324
2025-07-17 10:53:32.203,510.0,66.0,1468.369
2025-07-17 10:53:37.248,510.0,63.0,1473.414
2025-07-17 10:53:42.294,510.0,65.0,1478.46
2025-07-17 10:53:47.340,510.0,61.0,1483.506
2025-07-17 10:53:52.388,510.0,0.0,1488.554
2025-07-17 10:53:57.433,510.0,38.0,1493.599
2025-07-17 10:54:02.478,510.0,34.0,1498.644
2025-07-17 10:54:07.522,510.0,35.0,1503.688
2025-07-17 10:54:12.568,510.0,5.0,1508.734
2025-07-17 10:54:17.613,510.0,37.0,1513.779
2025-07-17 10:54:22.658,510.0,37.0,1518.824
2025-07-17 10:54:27.702,510.0,35.0,1523.868
2025-07-17 10:54:32.747,510.0,36.0,1528.913
2025-07-17 10:54:37.792,510.0,36.0,1533.958
2025-07-17 10:54:42.838,510.0,0.0,1539.004
2025-07-17 10:54:47.890,510.0,63.0,1544.056
2025-07-17 10:54:52.938,510.0,63.0,1549.104
2025-07-17 10:54:57.983,510.0,62.0,1554.149
2025-07-17 10:55:03.029,510.0,62.0,1559.195
