timestamp,memory_used,gpu_util,time_sec
2025-07-21 13:07:34.887,176.0,0.0,448.958
2025-07-21 13:07:39.931,176.0,29.0,454.002
2025-07-21 13:07:44.975,176.0,29.0,459.046
2025-07-21 13:07:50.019,176.0,29.0,464.09
2025-07-21 13:07:55.064,176.0,29.0,469.135
2025-07-21 13:08:00.107,176.0,43.0,474.178
2025-07-21 13:08:05.151,176.0,49.0,479.222
2025-07-21 13:08:10.196,176.0,48.0,484.267
2025-07-21 13:08:15.240,176.0,19.0,489.311
2025-07-21 13:08:20.284,176.0,28.0,494.355
2025-07-21 13:08:25.328,176.0,29.0,499.399
2025-07-21 13:08:30.372,176.0,29.0,504.443
2025-07-21 13:08:35.416,176.0,29.0,509.487
2025-07-21 13:08:40.460,176.0,38.0,514.531
2025-07-21 13:08:45.504,176.0,47.0,519.575
2025-07-21 13:08:50.549,176.0,48.0,524.62
2025-07-21 13:08:55.593,176.0,48.0,529.664
2025-07-21 13:09:00.636,176.0,0.0,534.707
2025-07-21 13:09:05.681,176.0,29.0,539.752
2025-07-21 13:09:10.723,176.0,29.0,544.794
2025-07-21 13:09:15.766,176.0,30.0,549.837
2025-07-21 13:09:20.809,176.0,29.0,554.88
2025-07-21 13:09:25.852,176.0,0.0,559.923
2025-07-21 13:09:30.897,176.0,49.0,564.968
2025-07-21 13:09:35.942,176.0,51.0,570.013
2025-07-21 13:09:40.987,176.0,0.0,575.058
2025-07-21 13:09:46.031,176.0,29.0,580.102
2025-07-21 13:09:51.075,176.0,29.0,585.146
2025-07-21 13:09:56.117,176.0,29.0,590.188
2025-07-21 13:10:01.160,176.0,29.0,595.231
2025-07-21 13:10:06.204,176.0,34.0,600.275
2025-07-21 13:10:11.247,176.0,48.0,605.318
2025-07-21 13:10:16.292,176.0,48.0,610.363
2025-07-21 13:10:21.336,176.0,51.0,615.407
2025-07-21 13:10:26.380,176.0,13.0,620.451
2025-07-21 13:10:31.424,176.0,29.0,625.495
2025-07-21 13:10:36.466,176.0,29.0,630.537
2025-07-21 13:10:41.510,176.0,30.0,635.581
2025-07-21 13:10:46.553,176.0,29.0,640.624
2025-07-21 13:10:51.597,176.0,5.0,645.668
2025-07-21 13:10:56.644,176.0,51.0,650.715
2025-07-21 13:11:01.689,176.0,49.0,655.76
2025-07-21 13:11:06.734,176.0,0.0,660.805
2025-07-21 13:11:11.777,176.0,30.0,665.848
2025-07-21 13:11:16.821,176.0,30.0,670.892
2025-07-21 13:11:21.864,176.0,30.0,675.935
2025-07-21 13:11:26.906,176.0,29.0,680.977
2025-07-21 13:11:31.950,176.0,36.0,686.021
2025-07-21 13:11:36.994,176.0,48.0,691.065
2025-07-21 13:11:42.037,176.0,48.0,696.108
2025-07-21 13:11:47.083,176.0,48.0,701.154
2025-07-21 13:11:52.126,176.0,6.0,706.197
2025-07-21 13:11:57.171,176.0,29.0,711.242
2025-07-21 13:12:02.214,176.0,29.0,716.285
2025-07-21 13:12:07.256,176.0,29.0,721.327
2025-07-21 13:12:12.299,176.0,29.0,726.37
2025-07-21 13:12:17.341,176.0,0.0,731.412
2025-07-21 13:12:22.385,176.0,49.0,736.456
2025-07-21 13:12:27.429,176.0,49.0,741.5
2025-07-21 13:12:32.473,176.0,0.0,746.544
2025-07-21 13:12:37.518,176.0,29.0,751.589
2025-07-21 13:12:42.562,176.0,29.0,756.633
2025-07-21 13:12:47.605,176.0,29.0,761.676
2025-07-21 13:12:52.649,176.0,30.0,766.72
2025-07-21 13:12:57.692,176.0,31.0,771.763
2025-07-21 13:13:02.736,176.0,47.0,776.807
2025-07-21 13:13:07.780,176.0,46.0,781.851
2025-07-21 13:13:12.825,176.0,49.0,786.896
2025-07-21 13:13:17.868,176.0,29.0,791.939
2025-07-21 13:13:22.914,176.0,28.0,796.985
2025-07-21 13:13:27.957,176.0,29.0,802.028
2025-07-21 13:13:33.000,176.0,29.0,807.071
2025-07-21 13:13:38.044,176.0,29.0,812.115
2025-07-21 13:13:43.088,176.0,0.0,817.159
2025-07-21 13:13:48.132,176.0,39.0,822.203
2025-07-21 13:13:53.176,180.0,40.0,827.247
2025-07-21 13:13:58.220,180.0,38.0,832.291
2025-07-21 13:14:03.264,180.0,39.0,837.335
2025-07-21 13:14:08.308,180.0,0.0,842.379
2025-07-21 13:14:13.353,180.0,0.0,847.424
2025-07-21 13:14:18.398,180.0,0.0,852.469
